0.0, 0.0
0.01, 0.99
0.02, 0.08
0.03, 0.12
0.04, 0.16
0.05, 0.2
0.06, 0.24
0.07, 0.28
0.08, 0.29
0.09, 0.36
0.1, 0.22507462686567165
0.11, 0.2225870646766169
0.12, 0.3100995024875622
0.13, 0.21741293532338307
0.14, 0.21512437810945273
0.15, 0.21243781094527364
0.16, 0.2099502487562189
0.17, 0.20766169154228856
0.18, 0.20507462686567166
0.19, 0.2026865671641791
0.2, 0.20019900497512438
0.21, 0.19761194029850745
0.22, 0.19527363184079602
0.23, 0.1928855721393035
0.24, 0.1900497512437811
0.25, 0.18756218905472638
0.26, 0.18507462686567164
0.27, 0.18258706467661692
0.28, 0.18029850746268658
0.29, 0.17781094527363184
0.3, 0.17507462686567163
0.31, 0.1726865671641791
0.32, 0.17019900497512438
0.33, 0.16776119402985074
0.34, 0.1653233830845771
0.35, 0.1627860696517413
0.36, 0.16024875621890547
0.37, 0.15771144278606966
0.38, 0.1553731343283582
0.39, 0.1528358208955224
0.4, 0.15039800995024877
0.41, 0.14771144278606965
0.42, 0.14517412935323384
0.43, 0.1427860696517413
0.44, 0.14024875621890548
0.45, 0.13810945273631842
0.46, 0.1354228855721393
0.47, 0.13303482587064677
0.48, 0.13034825870646766
0.49, 0.12781094527363185
0.5, 0.12512437810945273
0.51, 0.12283582089552239
0.52, 0.12034825870646766
0.53, 0.11781094527363184
0.54, 0.11532338308457711
0.55, 0.1126865671641791
0.56, 0.11024875621890547
0.57, 0.10756218905472636
0.58, 0.10507462686567164
0.59, 0.10253731343283583
0.6, 0.10049751243781095
0.61, 0.09786069651741293
0.62, 0.09527363184079601
0.63, 0.09258706467661691
0.64, 0.09009950248756218
0.65, 0.08786069651741293
0.66, 0.08512437810945274
0.67, 0.08253731343283582
0.68, 0.0800497512437811
0.69, 0.07771144278606965
0.7, 0.07492537313432836
0.71, 0.07248756218905472
0.72, 0.0699502487562189
0.73, 0.06771144278606965
0.74, 0.06492537313432836
0.75, 0.062437810945273634
0.76, 0.05990049751243781
0.77, 0.057462686567164176
0.78, 0.05482587064676617
0.79, 0.05243781094527363
0.8, 0.04980099502487562
0.81, 0.0472636815920398
0.82, 0.04482587064676617
0.83, 0.042388059701492536
0.84, 0.039850746268656714
0.85, 0.03751243781094527
0.86, 0.03497512437810945
0.87, 0.032388059701492534
0.88, 0.029850746268656716
0.89, 0.02736318407960199
0.9, 0.024925373134328358
0.91, 0.022388059701492536
0.92, 0.01990049751243781
0.93, 0.01746268656716418
0.94, 0.014925373134328358
0.95, 0.012437810945273632
0.96, 0.009950248756218905
0.97, 0.007462686567164179
0.98, 0.004975124378109453
0.99, 0.0024875621890547263
1.0, 0.0
